Date	Pinterest
2021.04.02	0.5395752895752896
2021.04.01	0.45724907063197023
2021.03.31	0.5286259541984732
2021.03.30	0.4851694915254237
2021.03.29	0.49503311258278143
2021.03.28	0.6216216216216216
2021.03.27	0.32432432432432434
2021.03.26	0.5
2021.03.25	0.3935483870967742
2021.03.24	0.4090909090909091
2021.03.23	0.40454545454545454
2021.03.22	0.3922413793103448
2021.03.21	0.38779527559055116
2021.03.20	0.3008130081300813
2021.03.19	0.4642857142857143
2021.03.18	0.5634328358208955
2021.03.17	0.5528846153846154
2021.03.16	0.5472972972972973
2021.03.15	0.3956043956043956
2021.03.14	0.5257352941176471
2021.03.13	0.45357142857142857
2021.03.12	0.4429260450160772
2021.03.11	0.48986486486486486
2021.03.10	0.5778443113772455
2021.03.09	0.5670731707317073
