Date	Pinterest
2021.05.06	0.38940092165898615
2021.05.05	0.5503472222222222
2021.05.04	0.550251256281407
2021.05.03	0.42342342342342343
2021.05.02	0.4745762711864407
2021.05.01	0.3501228501228501
2021.04.30	0.4180672268907563
2021.04.29	0.45
2021.04.28	0.4076923076923077
2021.04.27	0.3930722891566265
2021.04.26	0.4147727272727273
2021.04.25	0.49615384615384617
2021.04.24	0.5441176470588235
2021.04.23	0.5648148148148148
2021.04.22	0.5675675675675675
2021.04.21	0.4605263157894737
2021.04.20	0.38682432432432434
2021.04.19	0.3994252873563218
2021.04.18	0.5824468085106383
2021.04.17	0.49747474747474746
2021.04.16	0.48214285714285715
2021.04.15	0.4673913043478261
2021.04.14	0.43601895734597157
2021.04.13	0.4732510288065844
2021.04.12	0.3680555555555556
2021.04.11	0.4735621521335807
2021.04.10	0.4131578947368421
2021.04.09	0.3483455882352941
2021.04.08	0.37358490566037733
2021.04.07	0.35065288356909685
2021.04.06	0.4515810276679842
2021.04.05	0.406371911573472
2021.04.04	0.4798136645962733
